kood,kasRegistrivara,arveleVoetud,ads_oid,x,y,ehrKood,peamineKasutusTekst,seisundTekst,kasulikPind,energiamargis,margiseAeg,aadresstekst
KV5052H6,true,"1998-04-13",ME00834479,6604936.01,618784.93,"108031837","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",78.5,"","","Lääne-Viru maakond, Vihula vald, Oandu küla, Looduspargi"
KV5052H7,true,"1998-04-13",ME00834472,6604920.18,618814.13,"108031834","Büroohoone","kasutusel",261.0,"H","","Lääne-Viru maakond, Vihula vald, Oandu küla, Looduspargi/1"
KV5052H8,true,"1998-04-13",ME00834487,6604877.14,618742.05,"108031839","Muu haridus- või teadushoone, nagu näiteks labor, õppetöökoda, ilmajaam ja observatoorium","kasutusel",127.7,"","","Lääne-Viru maakond, Vihula vald, Oandu küla, Looduspargi/2"
KV5052H9,true,"2014-08-06",ME03156560,6604810.84,618700.74,"120649399","Muu haridus- või teadushoone, nagu näiteks labor, õppetöökoda, ilmajaam ja observatoorium","kasutusel",101.5,"","","Lääne-Viru maakond, Vihula vald, Oandu küla, Looduspargi/3"
KV5068H2,true,"1998-04-08",ME01643924,,,"108035485","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",102.4,"","","Lääne-Viru maakond, Vihula vald, Koljaku küla, Sagadi metskond 75"
KV5068H3,true,"1998-04-08",EE01643923,6605088.15,611586.72,"108035484","Üksikelamu","kasutusel",78.7,"","","Lääne-Viru maakond, Vihula vald, Koljaku küla, Sagadi metskond 75"
KV50717H1,true,"2013-05-30",,,,"116056333","","",359.3,"","",""
KV5081H1,true,"1997-01-08",,,,"","","",,"","",""
KV5086H3,true,"1998-01-14",ME03337234,6573392.88,537813.1,"120693279","Garaaž","kasutusel",347.0,"","","Harju maakond, Saku vald, Saku alevik, Pargi tn 14"
KV5087H1,true,"1998-01-21",ME01050446,6416381.21,678288.44,"113033577","Muu tööstuse laohoone","kasutusel",149.5,"","","Võru maakond, Võru linn, Võrumõisa tee 4"
KV5087H2,true,"1998-01-21",ME01050452,6416382.51,678390.91,"113033578","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",80.1,"","","Võru maakond, Võru linn, Võrumõisa tee 4"
KV5087H3,true,"1998-01-21",ME01050442,6416394.64,678322.57,"113033576","Muu transpordihoone, nagu näiteks tuletorn","kasutusel",397.1,"","","Võru maakond, Võru linn, Võrumõisa tee 4"
KV5087H4,true,"1998-01-21",ME01050461,6416372.86,678370.46,"113033580","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",141.3,"","","Võru maakond, Võru linn, Võrumõisa tee 4"
KV5087H5,true,"1995-12-20",ME01050438,6416405.29,678369.04,"113033575","Veterinaarravila","kasutusel",522.3,"D","2014-05-19","Võru maakond, Võru linn, Võrumõisa tee 4"
KV5087H6,true,"2001-11-29",ME01050467,6416384.1,678353.21,"113033581","Muu tööstuse laohoone","kasutusel",113.8,"","","Võru maakond, Võru linn, Võrumõisa tee 4"
KV5087H7,true,"2015-04-30",ME01050457,6416384.09,678410.33,"113033579","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",17.6,"","","Võru maakond, Võru linn, Võrumõisa tee 4"
KV5088H1,true,"1997-05-05",,,,"","Muu põllu-, metsa-, jahi- või kalamajandushoone","kasutusel",241.0,"","",""
KV5088H2,true,"1995-12-20",ME03360305,,,"120705025","Garaaž","kasutusel",101.2,"","","Saare maakond, Kuressaare linn, Kohtu tn 16"
KV5090H3,true,"2014-08-15",ME01686452,,,"103040083","Muu erihoone","kasutusel",66.3,"","","Pärnu maakond, Häädemeeste vald, Orajõe küla, Orajõe metskond 45"
KV5090H4,true,"2014-08-15",ME01685420,6424890.6,523977.46,"120275584","Muu teenindushoone","kasutusel",164.8,"","","Pärnu maakond, Häädemeeste vald, Orajõe küla, Orajõe metskond 45"
KV50920H1,true,"2013-06-06",,,,"101010674","","",7002.2,"","",""
KV51758H1,true,"2013-09-04",ME01748114,6579419.64,514692.86,"116005479","Puhkeküla või puhkelaagri majutushoone","kasutusel",89.2,"","","Harju maakond, Keila vald, Kloogaranna küla, Joa tee 49/1"
KV51758H2,true,"2013-09-04",ME01748115,6579387.78,514695.45,"116005480","Puhkeküla või puhkelaagri majutushoone","kasutusel",90.2,"","","Harju maakond, Keila vald, Kloogaranna küla, Joa tee 49/2"
KV5178H1,true,"2006-03-15",EE00870798,6427645.3,691972.65,"110021453","Üksikelamu","kasutusel",204.2,"","","Põlva maakond, Veriora vald, Leevi küla, Jahilossi"
KV5178H2,true,"2006-03-15",ME00870800,6427657.29,691952.1,"110021454","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",205.3,"","","Põlva maakond, Veriora vald, Leevi küla, Jahilossi"
KV5178H3,true,"2006-03-15",ME00870806,6427600.75,692004.95,"110021457","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",19.3,"","","Põlva maakond, Veriora vald, Leevi küla, Jahilossi"
KV5178H4,true,"2012-02-17",ME00870804,6427679.1,691988.62,"110021456","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",26.0,"","","Põlva maakond, Veriora vald, Leevi küla, Jahilossi"
KV5178H5,true,"2012-02-17",ME00870802,6427629.9,691966.51,"110021455","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",20.4,"","","Põlva maakond, Veriora vald, Leevi küla, Jahilossi"
KV5183H10,true,"2014-08-15",ME00870820,,,"110021463","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",27.0,"","","Põlva maakond, Veriora vald, Nohipalo küla, Ilumetsa metskond 66"
KV5183H5,true,"2014-08-15",EE00870810,6423834.9,694928.34,"110021458","Üksikelamu","kasutusel",105.4,"","","Põlva maakond, Veriora vald, Nohipalo küla, Ilumetsa metskond 66"
KV5183H6,true,"2014-08-15",ME00870812,,,"110021459","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",68.5,"","","Põlva maakond, Veriora vald, Nohipalo küla, Ilumetsa metskond 66"
KV5183H7,true,"2014-08-15",ME00870814,,,"110021460","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",23.5,"","","Põlva maakond, Veriora vald, Nohipalo küla, Ilumetsa metskond 66"
KV5183H8,true,"2014-08-15",ME00870816,,,"110021461","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",62.9,"","","Põlva maakond, Veriora vald, Nohipalo küla, Ilumetsa metskond 66"
KV5183H9,true,"2014-08-15",ME00870818,,,"110021462","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",167.2,"","","Põlva maakond, Veriora vald, Nohipalo küla, Ilumetsa metskond 66"
KV5202H1,true,"2011-04-20",ME00879943,6429011.57,698358.11,"110025170","Büroohoone","kasutusel",375.7,"","","Põlva maakond, Veriora vald, Nohipalo küla, Ilumetsa looduskeskus"
KV5203H10,true,"2014-07-08",ME00870954,,,"110021516","Muu transpordihoone, nagu näiteks tuletorn","kasutusel",102.0,"","","Põlva maakond, Veriora vald, Nohipalo küla, Saeveski"
KV5203H11,true,"2014-07-08",ME00870956,,,"110021517","Muu tööstusharu tootmishoone","kasutusel",184.1,"","","Põlva maakond, Veriora vald, Nohipalo küla, Saeveski"
KV5203H12,true,"2014-07-08",ME00870958,,,"110021518","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",71.0,"","","Põlva maakond, Veriora vald, Nohipalo küla, Saeveski"
KV5203H7,true,"2014-07-08",ME00870946,,,"110021513","Muu transpordihoone, nagu näiteks tuletorn","kasutusel",188.6,"","","Põlva maakond, Veriora vald, Nohipalo küla, Saeveski"
KV5203H8,true,"2014-07-08",ME00870950,,,"110021514","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",56.2,"","","Põlva maakond, Veriora vald, Nohipalo küla, Saeveski"
KV5203H9,true,"2014-07-08",ME00870952,,,"110021515","Muu transpordihoone, nagu näiteks tuletorn","kasutusel",69.7,"","","Põlva maakond, Veriora vald, Nohipalo küla, Saeveski"
KV5209H1,true,"2001-01-09",,,,"","Muu lühiajalise majutuse hoone","kasutusel",70.0,"","",""
KV5211H2,true,"2012-10-11",,,,"101022027","","",2331.4,"","",""
KV5211H3,true,"2012-10-11",,,,"120244147","","",,"","",""
KV5213H1,true,"1999-03-09",,,,"","","",,"","",""
KV5213H2,true,"1998-03-13",,,,"","","",,"","",""
KV5213H3,true,"1999-05-21",,,,"","","",,"","",""
KV5213H4,true,"1999-05-21",,,,"","","",,"","",""
KV52187H1,true,"2013-09-16",EE01921472,6518349.64,536022.41,"109021017","Üksikelamu","kasutusel",234.3,"","","Rapla maakond, Märjamaa vald, Vana-Nurtu küla, Tammeõue"
KV52187H2,true,"2013-09-16",ME01921473,6518381.13,536039.9,"109021018","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",130.6,"","","Rapla maakond, Märjamaa vald, Vana-Nurtu küla, Tammeõue"
KV52187H3,true,"2013-09-16",ME01921474,6518304.49,535995.91,"109021019","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",45.0,"","","Rapla maakond, Märjamaa vald, Vana-Nurtu küla, Tammeõue"
KV52187H4,true,"2013-09-16",ME01921475,,,"109021020","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",27.5,"","","Rapla maakond, Märjamaa vald, Vana-Nurtu küla, Tammeõue"
KV52187H5,true,"2013-09-16",ME01921476,6518304.58,536014.89,"109021021","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",99.5,"","","Rapla maakond, Märjamaa vald, Vana-Nurtu küla, Tammeõue"
KV52202H1,true,"2013-09-18",,,,"120571283","","",151.1,"","",""
KV5233H1,true,"1998-01-29",ME01067279,6574379.52,592175.78,"116032601","Muu tööstuse laohoone","kasutusel",523.6,"","","Harju maakond, Aegviidu vald, Aegviidu alev, Kosenõmme tn 17c"
KV5235H1,true,"1998-01-30",ME01142556,6572960.99,591829.22,"116053341","Muu haridus- või teadushoone, nagu näiteks labor, õppetöökoda, ilmajaam ja observatoorium","kasutusel",374.3,"","","Harju maakond, Aegviidu vald, Aegviidu alev, Jaama tn 7"
KV5235H3,true,"2014-07-09",ME01067286,6572942.64,591809.25,"116032604","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",107.6,"","","Harju maakond, Aegviidu vald, Aegviidu alev, Jaama tn 7"
KV52662H1,true,"2013-10-04",ME00870319,6445253.82,705495.77,"110021248","Büroohoone","kasutusel",375.0,"","","Põlva maakond, Räpina vald, Raigla küla, Männisalu"
KV52663H1,true,"2013-10-04",ME00870329,,,"110021253","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",107.0,"","","Põlva maakond, Räpina vald, Raigla küla, Lombi"
KV52663H2,true,"2013-10-04",ME00870331,,,"110021254","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",151.8,"","","Põlva maakond, Räpina vald, Raigla küla, Lombi"
KV52663H3,true,"2013-10-04",ME00870333,,,"110021255","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",64.9,"","","Põlva maakond, Räpina vald, Raigla küla, Lombi"
KV52663H4,true,"2013-10-04",ME00870335,,,"110021256","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",117.5,"","","Põlva maakond, Räpina vald, Raigla küla, Lombi"
KV52664H1,true,"2013-10-04",,,,"110021251","","",32.6,"","",""
KV52664H2,true,"2013-10-04",,,,"110021252","","",12.0,"","",""
KV5283H1,true,"1999-05-17",,,,"","","",,"","",""
KV5284H1,true,"2011-07-04",,,,"","","",,"","",""
KV5287H1,true,"1997-04-23",ME00734539,,,"103051180","Sisekaitse- või kaitseväehoone","kasutusel",90.3,"","","Pärnu maakond, Pärnu linn, A. H. Tammsaare pst 61"
KV5287H10,true,"1997-04-23",ME00734541,,,"103051182","Muu transpordihoone, nagu näiteks tuletorn","kasutusel",1139.2,"","","Pärnu maakond, Pärnu linn, A. H. Tammsaare pst 61"
KV5287H11,true,"1997-04-23",ME00734542,,,"103051183","Muu transpordihoone, nagu näiteks tuletorn","kasutusel",2325.1,"","","Pärnu maakond, Pärnu linn, A. H. Tammsaare pst 61"
KV5287H12,true,"1998-08-14",ME00729286,6470797.76,531062.62,"103044156","Sisekaitse- või kaitseväehoone","kasutusel",1456.0,"","","Pärnu maakond, Pärnu linn, A. H. Tammsaare pst 61"
KV5287H13,true,"2008-01-28",,,,"","","",781.0,"","",""
KV5287H2,true,"1997-04-23",ME00734534,,,"103051175","Muu erihoone","kasutusel",49.7,"","","Pärnu maakond, Pärnu linn, A. H. Tammsaare pst 70"
KV5287H3,true,"1997-04-23",ME00734533,,,"103051174","Raamatukogu","kasutusel",177.1,"","","Pärnu maakond, Pärnu linn, A. H. Tammsaare pst 70"
KV5287H4,true,"1997-04-23",ME00734532,,,"103051173","Ilu- ja isikuteenust osutava ettevõtte hoone, nagu näiteks juuksuritöökoda, solaarium ja saun","lammutatud",261.0,"","","Pärnu maakond, Pärnu linn, A. H. Tammsaare pst 70"
KV5287H5,true,"1997-04-23",ME00734537,6470937.82,531010.3,"103051178","Muu tööstuse laohoone","kasutusel",35.7,"","","Pärnu maakond, Pärnu linn, A. H. Tammsaare pst 70"
KV5287H6,true,"1997-04-23",ME00734531,,,"103051172","Kohvik, baar või söökla","kasutusel",390.6,"","","Pärnu maakond, Pärnu linn, A. H. Tammsaare pst 70"
KV5287H7,true,"1997-04-23",ME00734530,6470836.89,530987.39,"103051171","Sisekaitse- või kaitseväehoone","kasutusel",722.2,"F","2013-12-12","Pärnu maakond, Pärnu linn, A. H. Tammsaare pst 70"
KV5287H8,true,"1997-04-23",ME00734448,,,"103051066","Sisekaitse- või kaitseväehoone","kasutusel",1516.9,"","","Pärnu maakond, Pärnu linn, A. H. Tammsaare pst 70"
KV5287H9,true,"1997-04-23",ME00734540,,,"103051181","Sisekaitse- või kaitseväehoone","kasutusel",43.2,"","","Pärnu maakond, Pärnu linn, A. H. Tammsaare pst 61"
KV5288H1,true,"1997-05-20",ME00752252,6476278.75,658424.83,"104018438","Administratiivhoone","kasutusel",3183.3,"E","","Tartu maakond, Tartu linn, Põllu tn 1a"
KV53396H1,true,"2013-11-21",ME01035208,6391169.27,665486.6,"113030747","Muu haridus- või teadushoone, nagu näiteks labor, õppetöökoda, ilmajaam ja observatoorium","kasutusel",161.7,"","","Võru maakond, Varstu vald, Pähni küla, Laagriplatsi"
KV53456H1,true,"2013-11-28",,,,"104018085","","",5972.2,"","",""
KV5350H1,true,"2000-06-12",EE01921472,6518349.64,536022.41,"109021017","Üksikelamu","kasutusel",234.3,"","","Rapla maakond, Märjamaa vald, Vana-Nurtu küla, Tammeõue"
KV5350H6,true,"2013-09-16",ME01921473,6518381.13,536039.9,"109021018","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",130.6,"","","Rapla maakond, Märjamaa vald, Vana-Nurtu küla, Tammeõue"
KV5350H7,true,"2013-09-16",ME01921474,6518304.49,535995.91,"109021019","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",45.0,"","","Rapla maakond, Märjamaa vald, Vana-Nurtu küla, Tammeõue"
KV5350H8,true,"2013-09-16",ME01921475,,,"109021020","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",27.5,"","","Rapla maakond, Märjamaa vald, Vana-Nurtu küla, Tammeõue"
KV5350H9,true,"2013-09-16",ME01921476,6518304.58,536014.89,"109021021","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",99.5,"","","Rapla maakond, Märjamaa vald, Vana-Nurtu küla, Tammeõue"
KV5358H1,true,"1998-07-15",,,,"","","",,"","",""
KV53945H1,true,"2014-01-10",,,,"117003953","","",1156.1,"","",""
KV5413H1,true,"1998-11-02",ME01760555,6472665.27,593449.53,"112006729","Veterinaarravila","kasutusel",2566.9,"H","","Viljandi maakond, Viljandi vald, Peetrimõisa küla, Karula tee 7"
KV5413H2,true,"1999-11-05",ME02155357,,,"112006731","Muu erihoone","kasutusel",203.2,"","","Viljandi maakond, Viljandi vald, Peetrimõisa küla, Karula tee 7"
KV54187H1,true,"2015-09-29",,,,"","","",,"","",""
KV54201H1,true,"2014-01-29",,,,"108031974","","",191.2,"","",""
KV54201H2,true,"2014-01-29",,,,"108031975","","",59.0,"","",""
KV54201H3,true,"2014-01-29",,,,"108031976","","",111.2,"","",""
KV54241H13,true,"2016-12-15",ME01849637,6482537.72,547475.1,"103047368","Loomakasvatushoone, sealhulgas karuslooma- või linnukasvatus","kasutusel",448.8,"","","Pärnu maakond, Tori vald, Tori alevik, Pärnu mnt 10"
KV54241H14,true,"2016-12-15",ME01849639,6482573.72,547407.74,"103047370","Loomakasvatushoone, sealhulgas karuslooma- või linnukasvatus","kasutusel",448.1,"","","Pärnu maakond, Tori vald, Tori alevik, Pärnu mnt 10"
KV54241H15,true,"2016-12-15",ME01849641,6482598.66,547409.96,"103047372","Mineraalväetiste või taimekaitsevahendite hoidla","kasutusel",165.3,"","","Pärnu maakond, Tori vald, Tori alevik, Pärnu mnt 10"
KV54241H16,true,"2016-12-15",ME01849634,6482603.92,547352.7,"103047365","Loomakasvatushoone, sealhulgas karuslooma- või linnukasvatus","kasutusel",263.6,"","","Pärnu maakond, Tori vald, Tori alevik, Pärnu mnt 10"
KV54241H17,true,"2016-12-15",ME01849638,6482491.59,547450.85,"103047369","Loomakasvatushoone, sealhulgas karuslooma- või linnukasvatus","kasutusel",450.6,"","","Pärnu maakond, Tori vald, Tori alevik, Pärnu mnt 10"
KV54241H18,true,"2016-12-15",ME01849635,6482557.25,547327.82,"103047366","Loomakasvatushoone, sealhulgas karuslooma- või linnukasvatus","kasutusel",316.1,"","","Pärnu maakond, Tori vald, Tori alevik, Pärnu mnt 10"
KV54241H19,true,"2016-12-15",ME01849636,6482524.61,547345.63,"103047367","Loomakasvatushoone, sealhulgas karuslooma- või linnukasvatus","kasutusel",125.5,"","","Pärnu maakond, Tori vald, Tori alevik, Pärnu mnt 10"
KV54241H20,true,"2016-12-15",ME01849640,6482604.56,547389.19,"103047371","Loomakasvatushoone, sealhulgas karuslooma- või linnukasvatus","kasutusel",122.8,"","","Pärnu maakond, Tori vald, Tori alevik, Pärnu mnt 10"
KV54241H21,true,"2016-12-15",,,,"120770871","Ajalooline või kaitse all olev eksponeeritav hoone","kasutusel",,"","",""
KV54241H22,true,"2016-12-15",ME01849642,6482527.97,547383.44,"103047373","Loomakasvatushoone, sealhulgas karuslooma- või linnukasvatus","kasutusel",452.4,"","","Pärnu maakond, Tori vald, Tori alevik, Pärnu mnt 10"
KV54249H1,true,"2014-01-07",,,,"120771276","Muu põllu-, metsa-, jahi- või kalamajandushoone","kasutusel",529.0,"","",""
KV54256H1,true,"2014-01-09",,,,"112010775","","",163.5,"","",""
KV54256H2,true,"2014-01-09",,,,"112010776","","",51.9,"","",""
KV54256H3,true,"2014-01-09",,,,"112010777","","",98.4,"","",""
KV5446H2,true,"2012-11-29",,,,"107017302","","",130.6,"","",""
KV54854H1,true,"2014-03-12",,,,"101011999","","",4924.1,"","",""
KV55277H1,true,"2014-04-09",,,,"115005324","","",6.5,"","",""
KV55277H2,true,"2014-04-09",,,,"115005326","","",105.6,"","",""
KV55277H3,true,"2014-04-09",,,,"115005332","","",51.6,"","",""
KV55398H1,true,"2015-03-12",,,,"","","",,"","",""
KV55398H2,true,"2015-03-12",,,,"","","",,"","",""
KV5561H2,true,"1997-11-26",ME01035403,,,"113030781","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",162.0,"","","Võru maakond, Varstu vald, Pähni küla, Metsamuuseumi"
KV5561H3,true,"1998-02-20",ME01035224,,,"113030748","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",206.8,"","","Võru maakond, Varstu vald, Pähni küla, Metsamuuseumi"
KV5561H4,true,"1998-02-20",ME01035226,,,"113030749","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",273.5,"","","Võru maakond, Varstu vald, Pähni küla, Metsamuuseumi"
KV5561H7,true,"1998-02-20",ME03302382,6391089.86,665462.72,"113030772","Muuseum","kasutusel",361.5,"C","","Võru maakond, Varstu vald, Pähni küla, Metsamuuseumi"
KV5561H8,true,"1998-02-20",ME01035255,,,"113030750","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",33.8,"","","Võru maakond, Varstu vald, Pähni küla, Metsamuuseumi"
KV5576H1,true,"2010-01-12",,,,"","Muu põllu-, metsa-, jahi- või kalamajandushoone","kasutusel",163.0,"","",""
KV56056H1,true,"2014-08-05",,,,"","Administratiivhoone","kasutusel",383.0,"","",""
KV56057H1,true,"2014-10-07",,,,"","","",,"","",""
